orderid_sha256,customerid_sha256,productid_sha256,orderdate,quantity,orderamt,salesrep
8f49fe8a05605bbced4c6455bd8e3246b1b559ae5d2691687f63bdbba3d0779d,c83f47a6f374d0b5740d69c8f63b69819f13ac20c8c3b1bb2da1238d04c462cc,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-02,371,3773.07,Róisín
2377b646deb84c6ed58bb4817e23836506ca72dc4925c4a30bc4320ab5a7e1dc,b1ace9b0b7dc34716911940d4e2cf51d4c6e735f12b219365d79efa0386625d0,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-02,4887,309249.36,Ravi
272862b3811aa126b354850bdf887ca19051114ede7fdc773f6c8cffc722134e,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-03,37,2341.36,Róisín
201da22ef996072e30c6cb4b5032d5524b238bba62c2ac55557e25ac21bfd024,eec47c0810c599d8920060e80bc6a27c7363c2090eee39095c04f25b65cd4e7d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-03,2611,165224.08,Leslie
b8f268e1343fa0a3b3d8f9211947c86527d18dbfe18c95f649a43759c2af54d4,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2021-12-03,3645,642722.85,Leslie
6a1144dcd935ed71f88cb1cf8cd35bc2a421f714cc0dfb76cad931741ae03793,adea484e43c1b41edfd7032a54d7fccc4fb541fbdc1b2a6ffd40ab58583fc520,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-03,4608,291594.24,Ravi
0f81cabf1d072c91856197320f16efe15ba52c41c5b4ecf09575a3b9e5718c7a,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2021-12-03,61,2673.63,Leslie
64050a0c152ea1deb6cb039e18cdca54740a6832eb19578353f64424752ad536,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-03,152,1545.84,Róisín
f04debf16e37f5b1fbc8f6a288adf8b5ed2aa64c23e0c38418f41c79668e2c90,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2021-12-03,2591,113563.53,Zuri
9c8fb40ea636817a5427fe008b3cfa85dbe18c597c795397871d5f9c6f7bfa70,85e09d18171c9aee9b33b279da007af61c5c8aff106219c38986f59f7cfd5c54,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-03,3144,31974.48,Ravi
282a0b4f8b155751aa03340130539cdfdae3072e337f636c24988ea05fddfeb0,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-06,17,1075.76,Róisín
8a3107f2d6c9f8f9d69b361a54b4e4856c15ffaeccdff8c704be5142a40996fc,eec47c0810c599d8920060e80bc6a27c7363c2090eee39095c04f25b65cd4e7d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-06,72,4556.16,Liam
0abe901d38f79879a79cc747383d75be6b8e512b6340fd30e907637d83cdb037,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-06,35,355.95,Leslie
034eba25acce2be026b3c885b80c4dff16f6cb3842e63d8e32b9968b9cd7b1ee,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-06,268,16959.04,Róisín
7b21f45ff6f899127bf1e28fc557ed402a53a28c3e78fb084913aa1959a4cc5c,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-06,267,16895.76,Leslie
8000a4e913f3bbbde3959e870c5a55f5d928fa60ad714c50ec05df121090158c,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-06,599,6091.83,Ravi
868c7d83ee7819eff594b87fdb6a63f3887e5f7bd388e1216c3f49ecd307a8d7,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-06,6451,408219.28,Róisín
e6cc447bcffa0c7920d0c7ebfa2f3679055d8e854731609fef9f24fe23721492,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-07,204,9224.88,Ravi
a6414f111dc160bebeb58ba595d613b6a4bf86f656c5dbe512b80944e6473d99,b652c6806e449420277b8727c799622bfe2d2476788aa62088b2fc34d993bfa2,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-07,293,13249.46,Zuri
40fffdb863c5f7c5dfc331e23a4c3cd24beaedd7225526e08ace61e7d98da86d,875e24171cdfb50e0c8ef61823fe2980a334e41afdde8a1402d669999f123be3,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-07,4857,219633.54,Harry
fc0ad00427702de037e3caade558d9277680320cddeaaf9ca2c1f1216cff4217,b716bd092ada08dbffd674f72a435c8f9f8215b947a8d4f41c0de09d90df6294,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2021-12-07,387,68239.71,Zuri
7c6cc3be068020b8844fe1098432edf8b5c91efa8947d7666e8306132a24791e,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-07,4388,198425.36,Liam
085774b495f7c5195ccdd317944c1b24bd68ba2bc7de01662d3211420381860e,b1ace9b0b7dc34716911940d4e2cf51d4c6e735f12b219365d79efa0386625d0,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-07,3501,221543.28,Ravi
540f96702ed93979cb865802f27a696cb6f18f653efeeb498c4124dd87ef9560,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-07,449,4566.33,Ravi
21717715e896103af2b9bf8d875e4daa60108eeff5be0cd29848b0615366a71e,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2021-12-07,297,7422.03,Leslie
b9fcb24114410589e06032042aee978ee6ac1f9380bf191022848c75ce6850ee,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-07,123,5562.06,Zuri
d101a610b91a29f184f0fd981346d6c8692e36f21a2748e5086d831b1fb4b0d2,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-07,449,4566.33,Ravi
80c42860591e2146f41549041a29af4bd59dc099ab41cc61879c1d29a4e50635,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-08,5612,57074.04,Leslie
3df7b3194d55f4736680f95bd800d84ab11a6492f8e6b2d130b5a9613e37fecc,4336649b401094cd607af35dcedc463e1528d93d65ea1e3c5bb314213e98ec32,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-08,209,2125.53,Ravi
6efcb74199c8b4e6b2d4694f7d866c6c291c0704debe9fcfc375a01805724507,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-08,6244,395120.32,Róisín
5a4f72afad59e5792f286b1801f4bba81bfff206472136a9eac1b23086576555,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-08,643,29076.46,Ravi
d37c118e7abfecbbcc72845f0a66a6f6887c19620121e3999eb251091a4c2113,f569e9565676fda27a6869bebfb8a155e395c9deb742b43aeee750a91efd4066,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-08,3765,170253.3,Harry
e1d4f6e056e804053ff0dcbb73b71396f5671303b4330cc5adcb2b8337f66670,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-08,184,8320.48,Ravi
10118f39ba1de0bd602051b439885ba8dac1d9c2cdb8cfe35f18a970e14f8fcd,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2021-12-09,499,87988.67,Leslie
3c8ac47a21b1938eb5973c657b8f911310fdf32c747ac897dddf8fc82e9d13cc,6e228ec7710a983ba1bdde889aec18202a58f1d7fd3ff1d0b1431183806cfa6d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-09,256,2603.52,Leslie
4ee0c304e17225a798039fb419eedc7e351ca39f6cc460d1a4ccfbd94ffcba07,56bba500b7f43a0addcc6eb6813902ef63dd605f6aa424a7736910d634f21137,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-09,647,6579.99,Zuri
943a65b16e5890b3bd4d35b2eff70808649584b928356cfd481a9ebcf019a7e5,eec47c0810c599d8920060e80bc6a27c7363c2090eee39095c04f25b65cd4e7d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-09,433,27400.24,Leslie
2bc738e5985d98fef97af69f692143e5417732199444cc945fbe6c4961f029dd,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-09,153,6918.66,Róisín
a8bae82215d0af7c5d4ff80806023eed4732689b0d464338662616bd83f525b2,96484cccb4c2949ac2eafbef707b4db33491a071ec486108f7c094db49ef4af3,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2021-12-10,92,2299.08,Róisín
8b09ab93e6ababcf7821911c8cecfe33fbe137e13a7b0e20358390a93fd4134c,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-10,6242,282263.24,Harry
093edcd6b1f3972c5ea6612c0fe70b740357e8c50cab0ccf0ea2aa3effd98565,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2021-12-10,10,438.3,Róisín
ffca1716a06b8c84ea96f563518b54788ebda45ca30d4d1350a87b272b5717d0,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-10,301,3061.17,Ravi
3d07b06a985b76a68ef37d23ac85afbd3302f2aa07a00dc7aa3266c8eea5c22f,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-10,4653,47321.01,Róisín
8b6b8dae238ca20b7b1e1f6cba1819d3319211d160c9c0ec0ad105ec8bae14ee,55cf0070006fe2ec412214c3923e98c8d708ca148cc2f0f062b8e32e55c59f57,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2021-12-10,245,10738.35,Ravi
85c53827f6ac19a73ea1ed4c3a2125a918e6c8a23f7ed7001ff11860d1bdf7b3,2844fb8eb88264f2c78d1018a6d44a2bc73f03f95c4a396aaf015f06fb31aa6e,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-10,367,16595.74,Harry
89b998636f98304acf1f5a475b5fad130ac8020d521969a48412173d2ac0971f,b652c6806e449420277b8727c799622bfe2d2476788aa62088b2fc34d993bfa2,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-10,40,1808.8,Ravi
117a01c81c6ec62f7b6d2b97ea41f349a1f2b57f713e3065c1576abab742ea46,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2021-12-10,347,8671.53,Zuri
88faa9b4e525ea83f6efab60ae88469da5222f0b0f52c16c3af4e4763baa1daf,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-13,540,24418.8,Zuri
f429e88015e43d43626052e8601b4c7215afaf3f23181ed677fa698fbee2a91d,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-13,6754,68688.18,Róisín
200d48740ee3e0441f63ae63007d62753130a33ff521c4ed3d5bbb26da92903c,d4819ac0aa5fb4f28683b9a0ddf763a5ec73fd7d57cc13783f795f3b53da6020,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-13,4695,297099.6,Zuri
8dd7d47134248a03ffb88fe97e5ab8501d976a5d539ff01c30727b79ede1424f,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2021-12-13,332,58541.56,Róisín
bc7b71ca8f0a21184fa5413c78398b5a7effc8a2fd05c5f41b9013169d38507d,57c77ecca6c4fef52b17cf2d79ed696804058eb1a8a845bc64190cd268cbdd6a,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-13,3314,149859.08,Róisín
ea47fdcc277117bd663900f36ab09bad41ea1af083ccbc63647b5838e1056ebc,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-13,6602,67142.34,Ravi
8084efed817688b3b61a3a9ee104e0d08476e6b9b0fdf9869175613402b92048,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-13,6209,392905.52,Róisín
e8afcedb07bdd36ad70a045ce302d759b1de07e7ff882394f2b1ba3de5a31263,6e228ec7710a983ba1bdde889aec18202a58f1d7fd3ff1d0b1431183806cfa6d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-14,9,406.98,Leslie
8889f0dfff51a99eb9c997608fd94fc0a355826f2431e20e3159bc40552e0135,c7fb2ab608de523bf0f2be15f54f041b071feafb26aafe1ab17d43d9cc810069,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-14,2530,160098.4,Ravi
33d11b837cec96010145671e6661210fd68f3004627f8929038256ca7a8d8ebf,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-14,586,5959.62,Liam
00e5004a5c26f18cfc896ad50d8ff7de56f238f6f505ccceac662dff2aa8a29a,96484cccb4c2949ac2eafbef707b4db33491a071ec486108f7c094db49ef4af3,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-14,193,1962.81,Leslie
8c47875987c7407e6f060ddc413ab2f1ec8b5473085578e448ad4e40fa5a8864,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-14,5555,56494.35,Leslie
5e343daf8dbc5830a280addbd51c369e21a7633c9818bffb3bd4fceaa6cd9b91,d4819ac0aa5fb4f28683b9a0ddf763a5ec73fd7d57cc13783f795f3b53da6020,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-14,2931,29808.27,Leslie
eb98b9223adb4684635bb18017ede6721bd5acf041aefea49eb611ab89c489ad,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-14,167,10567.76,Róisín
4b0e6319833596d58072abae8af94102ae54198c1385145eede5e55b2e94ae8a,adea484e43c1b41edfd7032a54d7fccc4fb541fbdc1b2a6ffd40ab58583fc520,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-15,73,3301.06,Ravi
e40c9777eb839f7783e0ea5f04737e7141ac56143cebb38df190b7d89edd0a73,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-15,28,284.76,Liam
6f19bca4d69a8ea6ca39d674964b523952c0a19b98a7c2cf166d09160eefeba9,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-15,139,1413.63,Róisín
cc85c37cc89ca6e99038e1f8bc4201ab2cb7573d16d73e5d3dbc97789d16b856,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-15,35,1582.7,Róisín
14540c305603b931be46726208aae2f2bdde7974a4bab9ca6cbb345b571c959c,b716bd092ada08dbffd674f72a435c8f9f8215b947a8d4f41c0de09d90df6294,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-15,369,23350.32,Zuri
dccadbe319b8a710c7eada6a3fd4850a5b160960f56ba17b703583fb8ab52c9d,6e228ec7710a983ba1bdde889aec18202a58f1d7fd3ff1d0b1431183806cfa6d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-15,285,12887.7,Róisín
f796d3d331ae15248436776275914d0effca70bcb601218ce928bd8ebe8763b9,4336649b401094cd607af35dcedc463e1528d93d65ea1e3c5bb314213e98ec32,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2021-12-15,182,4548.18,Leslie
c045c9fd4d397e93575374feffecf6ac74b1dc0f955b391f83c77a582febcfc3,adea484e43c1b41edfd7032a54d7fccc4fb541fbdc1b2a6ffd40ab58583fc520,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-15,264,11938.08,Ravi
072db31ce670255297c5d67fd00068faf81a7f50223b5a5af0f555aa69815fe0,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-15,5766,58640.22,Ravi
e0da267d447b6d589f0d1d5a08e07262bff11f25a6337ad0f61a17f208cf741e,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2021-12-15,2765,69097.35,Harry
a88740ae1f29919858968b669f79f2341ce7103c1b7280faf988260ae82153f2,2844fb8eb88264f2c78d1018a6d44a2bc73f03f95c4a396aaf015f06fb31aa6e,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-15,237,10717.14,Zuri
204822720f83b24304859819ecba30d1cd594c690ee5b273587636630e835fdf,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-16,377,3834.09,Leslie
a11501e6e45d69a5dabb06a84de9022d24dcd9a4400fad8f518dc292188d98e4,c7fb2ab608de523bf0f2be15f54f041b071feafb26aafe1ab17d43d9cc810069,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2021-12-16,93,2324.07,Harry
798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-16,3054,31059.18,Ravi
1215b6c06471fcc9cd7c53f0ecd02d8a2d98e95c8a916702d63f9f0b08521b58,3c69ed81e4d187ec56720ea68f1bed5000ec93c4243bbdf034944ea86b3de9ed,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2021-12-16,4403,110030.97,Ravi
08c4abe115102e05713ce98ee56ed20fc171a36fddb70a24dc6d7d5043e72425,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-16,5255,332536.4,Ravi
8e28b1f92920669bd858d9fc71e7938ab8742542650ad0a30efbcbfb297b6bd3,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-16,910,57584.8,Róisín
5d9f9703addb3ca96358f6e54fc8e93cbbd462e886cef2d450e4edd2e53367fb,b1ace9b0b7dc34716911940d4e2cf51d4c6e735f12b219365d79efa0386625d0,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-16,248,15693.44,Harry
efc39ac763d948ff0a93ddc34ad240851cb48f1fcf52de934697aeb78d033071,c7fb2ab608de523bf0f2be15f54f041b071feafb26aafe1ab17d43d9cc810069,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-16,3060,193636.8,Ravi
14223bf1efd4298b4384f30033bb4715e62a2c30631301ed4318e674246094da,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-16,5985,378730.8,Liam
7b72c16aeed8b2d62fe5338bb1500e1cd5a232bd49c8da38a3f6ef85c1c874d4,57c77ecca6c4fef52b17cf2d79ed696804058eb1a8a845bc64190cd268cbdd6a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-17,1959,19923.03,Harry
98ec9c6ec95505454187294908fc5c722f7218d8ece831aead972da3230ba95c,b1ace9b0b7dc34716911940d4e2cf51d4c6e735f12b219365d79efa0386625d0,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-17,378,3844.26,Róisín
0138284894b94055a92e7906617a946acb4c8845cf7b95b29dda72b831739691,c7fb2ab608de523bf0f2be15f54f041b071feafb26aafe1ab17d43d9cc810069,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-17,524,23695.28,Róisín
f21f798c8f8eb90c5f41e09380949b1344d526edca8a12cc186d860cdbdd2440,c83f47a6f374d0b5740d69c8f63b69819f13ac20c8c3b1bb2da1238d04c462cc,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-17,356,22527.68,Ravi
708f402aef12c3f4de8648f054aee16c635d4e20c9d029466cf255d3091021bd,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-17,5450,246449.0,Zuri
488e7f64166c2e857c7a8c30c495984ba63faddc7646bebe0cac48319b6b4a17,d4819ac0aa5fb4f28683b9a0ddf763a5ec73fd7d57cc13783f795f3b53da6020,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2021-12-17,188,11896.64,Liam
59f918a09987df07d65930bc46b0ad5ae82b172643aed7fcbd07c385560a8815,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-17,3406,34639.02,Róisín
d247c60aee8f534cfa50649c94bb6ae67e49c66c2ad0206157c3f71cda1bea43,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-18,3508,35676.36,Leslie
69ea8e8a316c3f982db0286a71ca33c251b858994e27bb848e628967df9d15f9,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2021-12-19,3755,93837.45,Ravi
c71a970cfe71174b331982731548c865e5ab01837ca73da6c1dedbd73250ef2f,55cf0070006fe2ec412214c3923e98c8d708ca148cc2f0f062b8e32e55c59f57,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-20,777,7902.09,Róisín
204bae4235dcecb2540650ea228400498fcaab9d2ff0557d4327c1ccb869af1f,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2021-12-20,4996,225919.12,Ravi
f0c232dcacf79560bc175e597814087ad790f169acb475d6b7593cb1255ebc9e,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2021-12-20,176,31034.08,Leslie
08f1c19ec3fae64971ced8dcdab17730312db49c5c69a0050af5c5b92e0d54a5,eec47c0810c599d8920060e80bc6a27c7363c2090eee39095c04f25b65cd4e7d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2021-12-20,591,6010.47,Ravi
